Date,Month,Quarter,Product,Category,Region,Customer Segment,Units Sold,Revenue,Cost,Profit,Discount,Acquisition Channel
2024-06-01 00:00:00,Jun,Q2,Activewear,Lifestyle,West,Value Seekers,56,4068.624764317845,2371.5140697152938,1697.1106946025511,0.025274690237463975,Organic Search
2024-06-01 00:00:00,Jun,Q2,Activewear,Lifestyle,West,Value Seekers,65,4518.825801091897,2563.778382807978,1955.0474182839193,0.08182316422840535,Email
2024-06-01 00:00:00,Jun,Q2,Activewear,Lifestyle,West,Value Seekers,45,2748.653011607951,1506.8228630362148,1241.8301485717363,0.13212184343341282,Paid Social
2024-06-01 00:00:00,Jun,Q2,Activewear,Lifestyle,West,Value Seekers,44,2532.500797244697,1489.4203991872284,1043.0803980574685,0.14487419264976895,Paid Search
2024-06-01 00:00:00,Jun,Q2,Activewear,Lifestyle,West,Mainstream,57,3785.559007671762,2210.0855769845307,1575.4734306872315,0.06349877251887757,Organic Search
2024-06-01 00:00:00,Jun,Q2,Activewear,Lifestyle,West,Mainstream,49,3340.391845394318,1890.4507221538852,1449.9411232404327,0.06917329996595581,Email
2024-06-01 00:00:00,Jun,Q2,Activewear,Lifestyle,West,Mainstream,62,3890.2327807152815,2087.0018543145547,1803.2309264007267,0.1250680266038438,Paid Social
2024-06-01 00:00:00,Jun,Q2,Activewear,Lifestyle,West,Mainstream,43,2676.624726602799,1451.1481042590206,1225.4766223437784,0.12465171081176367,Paid Search
2024-06-01 00:00:00,Jun,Q2,Activewear,Lifestyle,West,Premium,38,2385.2725467381642,1358.1655329890616,1027.1070137491026,0.0669637413655263,Organic Search
2024-06-01 00:00:00,Jun,Q2,Activewear,Lifestyle,West,Premium,51,3441.444514375522,1844.2311490710017,1597.2133653045203,0.05641996249059158,Email
2024-06-01 00:00:00,Jun,Q2,Activewear,Lifestyle,West,Premium,34,2023.2134876762282,1128.7572985870825,894.4561890891457,0.14082158434950534,Paid Social
2024-06-01 00:00:00,Jun,Q2,Activewear,Lifestyle,West,Premium,30,1897.4322742959798,1095.7070419145205,801.7252323814594,0.13223029561660754,Paid Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,North,Value Seekers,44,5864.117559912227,2799.397828547024,3064.719731365203,0.04454365246455679,Organic Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,North,Value Seekers,38,4941.554647965266,2524.776978033254,2416.7776699320116,0.11440346725167304,Email
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,North,Value Seekers,28,3278.5919848963576,1574.7634946250378,1703.8284902713199,0.13601612598379692,Paid Social
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,North,Value Seekers,38,4429.256128229506,2277.6557659411833,2151.600362288323,0.13542746081440182,Paid Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,North,Mainstream,39,5535.897445292711,2585.3046274849853,2950.592817807726,0.03265583481258124,Organic Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,North,Mainstream,32,4056.522698758007,2068.949762904956,1987.5729358530511,0.09277267587584374,Email
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,North,Mainstream,27,3423.6787510185777,1759.2576130775888,1664.421137940989,0.15638885895721133,Paid Social
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,North,Mainstream,32,4415.98388664783,2178.8118492712624,2237.172037376568,0.09569162490459529,Paid Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,North,Premium,27,3715.0699337648407,1880.197856334951,1834.8720774298897,0.04730040784968475,Organic Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,North,Premium,21,2871.3367086737976,1433.3268941138913,1438.0098145599063,0.07835936867183248,Email
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,North,Premium,27,3337.9896765391118,1432.7972741069525,1905.1924024321593,0.1309570753045684,Paid Social
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,North,Premium,18,2230.9772783758704,1051.3566247098486,1179.6206536660218,0.10875874515392965,Paid Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,South,Value Seekers,37,4948.068744025797,2498.069431674959,2449.999312350838,0.09508414731822865,Organic Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,South,Value Seekers,20,2737.0065273139226,1310.7839130369202,1426.2226142770023,0.046844650951052766,Email
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,South,Value Seekers,34,4532.998320310829,2260.6476950790666,2272.350625231762,0.11217871616630426,Paid Social
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,South,Value Seekers,25,2972.501902651706,1450.0477871427206,1522.4541155089855,0.13894170260849467,Paid Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,South,Mainstream,29,3865.9815739965143,1928.209175683636,1937.7723983128783,0.06125136677962866,Organic Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,South,Mainstream,26,3427.1746626687664,1714.942111241342,1712.2325514274244,0.11193098982436142,Email
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,South,Mainstream,29,3397.498649740751,1704.028436776984,1693.4702129637667,0.16761194259593667,Paid Social
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,South,Mainstream,23,2884.849623899447,1327.2949124599743,1557.5547114394728,0.11042262697100515,Paid Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,South,Premium,19,2558.0158378045394,1241.4098004199416,1316.6060373845978,0.11787042348715804,Organic Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,South,Premium,14,1881.193979463395,927.9295922193459,953.2643872440491,0.07023565901409434,Email
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,South,Premium,16,1944.8082276565588,945.4005418305496,999.4076858260091,0.14408619366543696,Paid Social
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,South,Premium,20,2517.0933659648304,1229.7794005244684,1287.313965440362,0.1484464443992343,Paid Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,East,Value Seekers,30,3875.6579853249755,1988.6015942877052,1887.0563910372703,0.10093424483908998,Organic Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,East,Value Seekers,38,4974.749849839137,2493.190488004312,2481.559361834825,0.08741030263382339,Email
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,East,Value Seekers,31,3592.887951287242,1724.735903396719,1868.1520478905227,0.148509867531063,Paid Social
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,East,Value Seekers,26,3249.4408735115644,1672.1358429914499,1577.3050305201145,0.1256574213926837,Paid Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,East,Mainstream,41,5722.448787038329,2996.631817746698,2725.8169692916313,0.07736406136534489,Organic Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,East,Mainstream,35,4901.655698199194,2470.2489706592505,2431.406727539944,0.05751995004310175,Email
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,East,Mainstream,33,3793.376183207111,1887.852628357712,1905.5235548493988,0.1872320613562563,Paid Social
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,East,Mainstream,19,2611.2072551155184,1263.6733612878006,1347.5338938277177,0.09549029371291312,Paid Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,East,Premium,16,2184.180251661418,1049.6587613709344,1134.5214902904836,0.03387760353389156,Organic Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,East,Premium,23,3298.2137279775634,1671.0936643055581,1627.1200636720052,0.03585510179872639,Email
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,East,Premium,13,1624.4755960474788,744.1956533713083,880.2799426761705,0.16943021968542288,Paid Social
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,East,Premium,17,2165.8400361384834,1043.8361438836514,1122.003892254832,0.08925292211783648,Paid Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,West,Value Seekers,32,4295.059472720955,2048.6960098168997,2246.363462904055,0.07548272282830136,Organic Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,West,Value Seekers,29,4020.1856146881305,1888.1444395497567,2132.0411751383735,0.03561128057531076,Email
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,West,Value Seekers,24,2753.346414904342,1307.0678286432897,1446.2785862610524,0.15685451621129168,Paid Social
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,West,Value Seekers,22,2864.69472712634,1424.62788443387,1440.06684269247,0.1072828967252715,Paid Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,West,Mainstream,21,2933.013500416145,1444.7097419120366,1488.3037585041081,0.05951300763290757,Organic Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,West,Mainstream,38,4982.272406543661,2523.246599755544,2459.0258067881173,0.11009254638667326,Email
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,West,Mainstream,23,2851.41304378635,1356.2972482575244,1495.1157955288256,0.14333913538839946,Paid Social
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,West,Mainstream,33,3951.569327010105,1866.9578678752048,2084.6114591349005,0.10854004091968014,Paid Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,West,Premium,14,1788.7938523747116,873.9868683252927,914.8069840494189,0.13444420603223406,Organic Search
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,West,Premium,20,2745.088529563583,1322.5271469820818,1422.5613825815012,0.05711326817290353,Email
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,West,Premium,22,2589.806499895195,1206.480328075029,1383.3261718201659,0.17461262406627587,Paid Social
2024-06-01 00:00:00,Jun,Q2,Premium Audio,Electronics,West,Premium,20,2513.1150337970516,1295.7711918007983,1217.3438419962533,0.13346257891597607,Paid Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,North,Value Seekers,40,8351.911087419116,3739.535114204958,4612.375973214157,0.07133460681197555,Organic Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,North,Value Seekers,21,4044.7023043577597,1867.660707258303,2177.0415970994563,0.09730663640389281,Email
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,North,Value Seekers,29,5614.219897976326,2452.2116992689967,3162.0081987073295,0.14866851185132396,Paid Social
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,North,Value Seekers,19,3405.3073337508094,1550.8350415692896,1854.4722921815198,0.17134336965549335,Paid Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,North,Mainstream,20,4323.716035088375,2034.4344865017513,2289.281548586624,0.049790980318213586,Organic Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,North,Mainstream,27,5608.221672296755,2577.034757290611,3031.186915006144,0.07141766622098164,Email
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,North,Mainstream,17,3136.7739594838304,1490.964146868975,1645.8098126148554,0.13492078677538305,Paid Social
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,North,Mainstream,16,3017.77306193503,1372.950675307607,1644.822386627423,0.13893260559436868,Paid Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,North,Premium,16,3022.0948790223324,1344.7775594514767,1677.3173195708557,0.06312923283155422,Organic Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,North,Premium,7,1456.858511248877,664.6339620186499,792.2245492302271,0.05272364056515261,Email
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,North,Premium,6,1084.7538671882498,506.40781217378145,578.3460550144684,0.12402537364833308,Paid Social
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,North,Premium,10,1806.8889923717322,880.6262378063382,926.2627545653941,0.1342775657147842,Paid Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,South,Value Seekers,24,4640.8529224979875,2168.390081470077,2472.4628410279106,0.05394682065420992,Organic Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,South,Value Seekers,9,1787.3316759930237,805.7243469301688,981.6073290628549,0.0962136276279747,Email
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,South,Value Seekers,23,4209.40439303569,1918.7575112092675,2290.646881826423,0.16460543073825235,Paid Social
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,South,Value Seekers,16,2634.372283118509,1183.8236912338953,1450.5485918846139,0.13144956635488061,Paid Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,South,Mainstream,28,5965.0903797623405,2509.894119959145,3455.1962598031955,0.04328305306187608,Organic Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,South,Mainstream,15,3053.5539360453454,1474.7833472057348,1578.7705888396106,0.06857907869482627,Email
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,South,Mainstream,7,1331.3305441906407,579.213340415118,752.1172037755227,0.12640041466568291,Paid Social
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,South,Mainstream,21,4028.2689194932664,1731.6903210758994,2296.578598417367,0.13482635125707554,Paid Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,South,Premium,8,1688.4537621446773,850.8837876798788,837.5699744647985,0.004681800873171424,Organic Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,South,Premium,12,2352.268771666246,1065.879122617029,1286.3896490492168,0.08523774740531101,Email
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,South,Premium,8,1328.121234366175,603.1485944723347,724.9726398938403,0.2221940296847185,Paid Social
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,South,Premium,13,2556.1537901538854,1170.100172239437,1386.0536179144485,0.12283336159763254,Paid Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,East,Value Seekers,22,4784.51694311707,2301.73609597145,2482.7808471456196,0.05838995546475224,Organic Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,East,Value Seekers,19,3794.5710950737675,1768.4743292578596,2026.096765815908,0.09268812501076998,Email
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,East,Value Seekers,14,2564.922552092337,1069.8555578865169,1495.06699420582,0.14518001917053383,Paid Social
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,East,Value Seekers,24,4438.87913790823,2056.3037762947547,2382.5753616134757,0.11246683428075724,Paid Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,East,Mainstream,25,5041.229148004747,2275.818912421301,2765.410235583446,0.08156443517410375,Organic Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,East,Mainstream,12,2547.436257751693,1191.0935029996933,1356.3427547519998,0.053404172429357744,Email
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,East,Mainstream,21,3680.0748670776857,1765.664400718496,1914.4104663591897,0.18657172803500444,Paid Social
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,East,Mainstream,20,3947.4907275259156,1822.529851527102,2124.9608759988137,0.11120849540414461,Paid Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,East,Premium,11,2424.9060722107806,1101.9325871272558,1322.9734850835248,0.04899906981197252,Organic Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,East,Premium,11,2304.6012101847878,939.4571013935608,1365.144108791227,0.08962816463650138,Email
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,East,Premium,10,1910.8852088490687,888.9833171321017,1021.901891716967,0.11950712442831526,Paid Social
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,East,Premium,8,1429.5144331831234,667.774443964763,761.7399892183604,0.1298497643043752,Paid Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,West,Value Seekers,18,3761.767255802621,1835.8511209131339,1925.9161348894872,0.09428360711353705,Organic Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,West,Value Seekers,24,4672.803537827672,2242.9092424065448,2429.894295421127,0.09467519303686801,Email
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,West,Value Seekers,24,4495.473241760943,2086.0049028912913,2409.4683388696517,0.16465232552189837,Paid Social
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,West,Value Seekers,17,3414.741593749599,1565.234322950522,1849.5072707990769,0.10290052351331455,Paid Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,West,Mainstream,22,4626.864912617193,2163.5558791631206,2463.3090334540725,0.06075357435788428,Organic Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,West,Mainstream,12,2603.619239048458,1144.100680310264,1459.518558738194,0.01965438109297306,Email
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,West,Mainstream,18,3216.765122931057,1490.410388847064,1726.3547340839928,0.16673618470310475,Paid Social
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,West,Mainstream,12,2326.570940670632,1041.9106407250238,1284.6602999456081,0.11380209935642477,Paid Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,West,Premium,12,2537.6369287837533,1140.3108987733783,1397.326030010375,0.03950382510421928,Organic Search
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,West,Premium,15,3171.3469728722775,1417.757671749599,1753.5893011226785,0.07821705873741208,Email
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,West,Premium,19,3607.019494395649,1695.288988737646,1911.730505658003,0.12910356612546484,Paid Social
2024-06-01 00:00:00,Jun,Q2,Pro Camera,Electronics,West,Premium,8,1447.8520235661338,640.7910115441872,807.0610120219466,0.1470815444073576,Paid Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,North,Value Seekers,14,2296.25310116721,987.9086222008974,1308.3444789663126,0.1283254104563172,Organic Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,North,Value Seekers,17,2662.092158157272,1138.9256740364722,1523.1664841207999,0.11168486232494941,Email
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,North,Value Seekers,16,2445.0539011495657,1027.4191316349873,1417.6347695145785,0.13234139607307227,Paid Social
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,North,Value Seekers,17,2527.508545595933,1052.761372450278,1474.7471731456549,0.1130564016267414,Paid Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,North,Mainstream,17,2778.31061240126,1176.3143338283958,1601.9962785728644,0.06193972048882512,Organic Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,North,Mainstream,20,3370.6188924066173,1504.4465629365304,1866.1723294700869,0.07078972515381446,Email
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,North,Mainstream,17,2490.589540248382,1168.564106909085,1322.025433339297,0.13583786039296136,Paid Social
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,North,Mainstream,11,1943.792804513553,899.0497733007844,1044.7430312127685,0.07437555632597206,Paid Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,North,Premium,10,1621.460299398213,725.7506163672784,895.7096830309346,0.11065445009604438,Organic Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,North,Premium,7,1227.7506449334169,462.368983438286,765.3816614951309,0.07449238452765518,Email
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,North,Premium,13,2032.928049102153,927.7979644870569,1105.1300846150962,0.08689932310302872,Paid Social
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,North,Premium,10,1404.3167359054694,616.0938373670954,788.222898538374,0.14731344584020759,Paid Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,South,Value Seekers,18,2593.8682116075674,1138.86848211295,1454.9997294946174,0.07819684015776146,Organic Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,South,Value Seekers,12,1895.4640167446903,824.5678003657521,1070.8962163789383,0.053563563387285996,Email
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,South,Value Seekers,10,1416.1636173544316,633.9587805343496,782.204836820082,0.16057706389256013,Paid Social
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,South,Value Seekers,16,2424.439141650889,1046.201104769682,1378.2380368812069,0.1762554843458427,Paid Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,South,Mainstream,12,2040.2042460649398,852.7679905922488,1187.4362554726908,0.0011186210227106946,Organic Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,South,Mainstream,10,1577.801046910518,659.9117603281214,917.8892865823965,0.08335755124325415,Email
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,South,Mainstream,11,1760.1856652347865,757.6929965632854,1002.4926686715011,0.12557526833519586,Paid Social
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,South,Mainstream,10,1587.8742733511872,706.9354656963989,880.9388076547883,0.12334138752640617,Paid Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,South,Premium,11,1858.2985374615105,765.7918975353572,1092.5066399261532,0.052576826048102196,Organic Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,South,Premium,7,1187.1186744234844,520.2973897087905,666.8212847146939,0.06435566818210495,Email
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,South,Premium,5,783.510492518421,340.21473076369256,443.2957617547284,0.13614174060300724,Paid Social
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,South,Premium,4,582.2859402745275,251.7958278412427,330.4901124332848,0.1333594140710012,Paid Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,East,Value Seekers,11,1836.5105263759933,803.5475668520077,1032.9629595239858,0.0918266516583025,Organic Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,East,Value Seekers,4,717.2597364821175,287.04626456598027,430.2134719161373,0.014150265946368284,Email
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,East,Value Seekers,16,2401.534873231071,1006.7512702005746,1394.7836030304961,0.13684402218528624,Paid Social
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,East,Value Seekers,17,2509.4843175125825,1090.0299051999168,1419.4544123126657,0.17088579439392002,Paid Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,East,Mainstream,21,3766.428306386301,1614.8153233945727,2151.612982991728,0.006557845043866417,Organic Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,East,Mainstream,8,1313.4227443365032,539.1716872408055,774.2510570956978,0.08813547067894416,Email
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,East,Mainstream,13,1960.5984305491104,889.0386746814436,1071.5597558676668,0.15447653931736677,Paid Social
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,East,Mainstream,12,1865.3275343050914,773.8100066858572,1091.5175276192342,0.10337420274240186,Paid Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,East,Premium,7,1265.0409144398632,580.488804743902,684.5521096959611,0.03359913104398363,Organic Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,East,Premium,12,1870.768087367627,803.2417290092425,1067.5263583583846,0.08698453432529767,Email
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,East,Premium,6,886.304738401588,376.57725031478117,509.72748808680683,0.11975661331525472,Paid Social
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,East,Premium,11,1559.6464688189294,693.7223064706744,865.924162348255,0.1591947877448916,Paid Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,West,Value Seekers,16,2749.0820062826447,1154.8629282366346,1594.21907804601,0.04954994538145635,Organic Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,West,Value Seekers,11,1739.726834530978,748.6866343687896,991.0402001621885,0.07458174725108997,Email
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,West,Value Seekers,6,895.7501651966619,415.4077731618341,480.3423920348278,0.15944228652718923,Paid Social
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,West,Value Seekers,10,1545.1578880423342,649.7774659046582,895.380422137676,0.14261285090189552,Paid Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,West,Mainstream,8,1269.7962468761737,493.82592487553126,775.9703220006425,0.07582435587285077,Organic Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,West,Mainstream,14,2310.5306788545727,896.8150089748699,1413.7156698797028,0.06466418257280189,Email
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,West,Mainstream,16,2444.8226855023822,1069.81647471899,1375.0062107833921,0.13019880543332216,Paid Social
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,West,Mainstream,14,2211.0693713593164,905.8239139792175,1305.2454573800987,0.0946176906437546,Paid Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,West,Premium,10,1721.9878495140651,729.2290040801436,992.7588454339216,0.04196572245369521,Organic Search
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,West,Premium,8,1349.5949459759663,598.8168062196852,750.7781397562811,0.06410866498711995,Email
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,West,Premium,4,630.7970231949053,267.51668123028946,363.2803419646158,0.08219532492654258,Paid Social
2024-06-01 00:00:00,Jun,Q2,Luxury Set,Lifestyle,West,Premium,7,1155.6877035630364,462.2155807428983,693.4721228201381,0.10775025127796795,Paid Search
2024-07-01 00:00:00,Jul,Q3,Eco Basics,Essentials,North,Value Seekers,179,2603.456039364242,1703.7226092840103,899.7334300802315,0.277789875300109,Organic Search
2024-07-01 00:00:00,Jul,Q3,Eco Basics,Essentials,North,Value Seekers,137,2130.255508308694,1402.1422893559616,728.1132189527325,0.23859814318220923,Email
2024-07-01 00:00:00,Jul,Q3,Eco Basics,Essentials,North,Value Seekers,167,1908.9356089703197,1264.909649439343,644.0259595309767,0.36329395957950883,Paid Social
2024-07-01 00:00:00,Jul,Q3,Eco Basics,Essentials,North,Value Seekers,169,2414.576580903254,1666.3741915655623,748.2023893376918,0.28591755831135296,Paid Search
2024-07-01 00:00:00,Jul,Q3,Eco Basics,Essentials,North,Mainstream,164,2365.2157296429436,1597.949136182627,767.2665934603167,0.23087293368566886,Organic Search
2024-07-01 00:00:00,Jul,Q3,Eco Basics,Essentials,North,Mainstream,141,2072.917821394577,1323.2301048330696,749.6877165615074,0.2274662422404047,Email
2024-07-01 00:00:00,Jul,Q3,Eco Basics,Essentials,North,Mainstream,146,1786.882791195883,1181.4390359773793,605.4437552185038,0.3424786395380801,Paid Social
2024-07-01 00:00:00,Jul,Q3,Eco Basics,Essentials,North,Mainstream,128,1727.2380502364815,1156.3083022926485,570.929747943833,0.2638243549925336,Paid Search
2024-07-01 00:00:00,Jul,Q3,Eco Basics,Essentials,North,Premium,112,1658.6820641065656,1010.6445222172956,648.03754188927,0.1930962736987071,Organic Search
2024-07-01 00:00:00,Jul,Q3,Eco Basics,Essentials,North,Premium,99,1446.6260337489468,913.3452265274764,533.2808072214705,0.26658653366383356,Email
2024-07-01 00:00:00,Jul,Q3,Eco Basics,Essentials,North,Premium,100,1300.3042924340502,857.2441774678606,443.06011496618964,0.3073329046205119,Paid Social
2024-07-01 00:00:00,Jul,Q3,Eco Basics,Essentials,North,Premium,101,1402.531560882925,872.1550488585698,530.3765120243553,0.2774441333953606,Paid Search
